Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Kohli A.K., Jaworski B.J.","Market orientation: The construct, research propositions, and managerial implications",1990,Journal of Marketing,,CHILD
Konsynski B.R.,Strategic control in the extended enterprise,1993,IBM Systems Journal,Article,CHILD
Levine M.E.,"Airline competition in deregulated markets: Theory, firm strategy, and public policy",1987,Yale Journal on Regulation,,CHILD
"Malone T.W., Yates J., Benjamin R.I.",Electronic markets and electronic hierarchies,1987,Communications of the ACM,Article,CHILD
"Mata F.J., Fuerst W.L., Barney J.B.",Information technology and sustained competitive advantage: A resource-based analysis,1995,MIS Quarterly: Management Information Systems,Article,CHILD
McFarlan F.W.,Information technology changes the way you compete,1984,Harvard Business Review,,CHILD
"Menon A., Varadarajan P.R.",A model of marketing knowledge use within firms,1992,Journal of Marketing,,CHILD
"Mohr J.J., Fisher R.J., Nevin J.R.",Collaborative communication in interfirm relationships: Moderating effects of integration and control,1996,Journal of Marketing,Article,CHILD
"Morgan R.M., Hunt S.D.",The commitment-trust theory of relationship marketing,1994,Journal of Marketing,,CHILD
Nonaka I.,The knowledge-creating company,1991,Harvard Business Review,,CHILD
"O'Callaghan R., Kaufmann P.J., Konsynski B.R.",Adoption correlates and share effects of electronic data interchange systems in marketing channels,1992,Journal of Marketing,,CHILD
"Pemberton J.D., Stonehouse G.H., Barber C.E.",Competing with CRS-generated information in the airline industry,2001,Journal of Strategic Information Systems,Article,CHILD
"Porter M.E., Millar V.E.",How information gives you competitive advantage,1985,Harvard Business Review,,CHILD
"Rangan V.K., Corey E.R., Cespedes F.",Transaction cost theory: Inferences from clinical field research on downstream vertical integration,1993,Organization Science,,CHILD
Rumelt R.P.,Towards a strategic theory of the firm,1984,Competitive Strategic Management,,CHILD
"Sanchez R., Heene A.",Reinventing strategic management: New theory and practice for competence-based competition,1997,European Management Journal,Article,CHILD
"Short J.E., Venkatraman N.",Beyond business process redesign: redefining Baxter's business network.,1992,Sloan management review,Article,CHILD
Swanson E.Burton,Information systems innovation among organizations,1994,Management Science,Article,CHILD
"Teece D.J., Pisano G., Shuen A.",Dynamic capabilities and strategic management,1997,Strategic Management Journal,Article,CHILD
[No author name available],Louis Harris survey,1992,Travel Weekly,,CHILD
Venkatraman N.,IT-enabled business transformation: From automation to business scope redefinition,1994,Sloan Management Review,,CHILD
Wernerfelt B.,A resource‐based view of the firm,1984,Strategic Management Journal,Article,CHILD
"Zaheer A., Venkatraman N.",Determinants of electronic integration in the insurance industry: An empirical test,1994,Management Science,,CHILD
Reference Count: 59,,,,,
,,,,,
"Chen P.-Y., Hitt L.M.",Measuring switching costs and the determinants of customer retention in internet-enabled businesses: A study of the online brokerage industry,2002,Information Systems Research,Article,PARENT
"Alpar P., Porembski M., Pickerodt S.",Measuring the efficiency of Web site traffic generation,2001,International Journal of Electronic Commerce,Article,CHILD
Bakos Y.,The emerging landscape for retail E-commerce,2001,Journal of Economic Perspectives,Review,CHILD
"Bakos Y., Lucas Jr. H.C., Oh W., Simon G., Viswanathan S., Weber B.",The impact of electronic commerce on the retail brokerage industry,2000,The impact of electronic commerce on the retail brokerage industry,,CHILD
"Barber B., Odean T.","Boys Will Be Boys: Gender, Overconfidence, and Common Stock Investment",1999,"Boys Will Be Boys: Gender, Overconfidence, and Common Stock Investment",,CHILD
"Beggs A., Klemperer P.",Multi-period competition with switching costs,1992,Econometrica,,CHILD
"Boulding W., Kalra A., Staelin R., Zeithaml V.A.",A dynamic process model of service quality: From expectations to behavioral intentions,1993,Journal of Marketing Research,,CHILD
Bresnahan T.,The economics of the Microsoft case,2001,MIT Industrial Organization Workshop,,CHILD
"Brynjolfsson E., Smith M.D.",The great Equalizer? Consumer Choice Behavior at Internet Shopbots,2000,The Great Equalizer? Consumer Choice Behavior at Internet Shopbots,,CHILD
"Chen P., Hitt L.M.",Switching cost and brand loyalty in electronic markets: Evidence from on-line retail brokers,2000,Switching Cost and Brand Loyalty in Electronic Markets: Evidence from On-line Retail Brokers,,CHILD
"Cingil I., Dogac A., Azgin A.",A Broader Approach to Personalization,2000,Communications of the ACM,Article,CHILD
"Crosby L.A., Stephens N.","Effects of relationship marketing on satisfaction, retention, and prices in the life insurance industry",1987,Journal of Marketing Research,,CHILD
"DeLone W.H., McLean E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
"Elzinga K.G., Mills D.E.",Switching costs in the wholesale distribution of cigarettes,1998,Southern Economic Journal,Article,CHILD
"Farrell J., Shapiro C.",Dynamic competition with switching costs,1988,Rand Journal of Economics,,CHILD
Friedman T.L.,Amazon.you,1999,New York Times,,CHILD
"Gogoi A., Pallavi A.",Rage against online brokers,2000,Bus. Week,,CHILD
"Guadagni P.M., Little J.D.C.",A logit model of brand choice calibrated on scanner data,1983,Marketing Science,,CHILD
"Jacoby J., Chestnut R.W.",Brand loyalty: Measurement and management,1978,Brand Loyalty Measurement and Management,,CHILD
"Johnson E.J., Moe W., Fader P.S., Bellman S., Lohse J.",On the depth and dynamics of online search behavior,2000,On the Depth and Dynamics of Online Search Behavior,,CHILD
"Katz M.L., Shapiro C.","Network externalities, competition, and compatibility",1985,American Economic Review,Review,CHILD
Klemperer P.,Markets with consumer switching costs,1987,Quarterly Journal of Economics,,CHILD
Klemperer P.,"Competition when consumers have switching costs: An overview with applications to industrial organization, macroeconomics, and international trade",1995,Review of Economic Studies,Article,CHILD
McFadden D.,Conditional logit analysis of qualitative choice behavior,1974,Frontiers in Econometrics,,CHILD
McFadden D.,The measurement of urban travel demand,1974,Journal of Public Economics,Article,CHILD
"Mobasher B., Cooley R., Srivastava J.",Automatic Personalization Based on Web Usage Mining,2000,Communications of the ACM,Article,CHILD
"Moe W.W., Fader P.S.",Capturing evolving visit behavior in clickstream data,2000,Capturing Evolving Visit Behavior in Clickstream Data,,CHILD
"Novak T.P., Hoffman D.L., Yung Y.-F.",Measuring the customer experience in online environments: A structural modeling approach,2000,Marketing Science,Article,CHILD
Palmer J.W.,"Web site usability, design, and performance metrics",2002,Information Systems Research,Article,CHILD
Pearson M.,Attractors: Building mountains in the flat landscape of the World Wide Web,1998,Director,,CHILD
"Reichheld F.F., Schefter P.",E-Loyalty: Your secret weapon on the web,2000,Harvard Business Review,Article,CHILD
Roy A.,Correlates of mall visit frequency,1994,Journal of Retailing,Article,CHILD
"Smith M.D., Bailey J., Brynjolfsson E.",Understanding digital markets: Review and assessment,2000,Understanding the Digital Economy,,CHILD
Varian H.R.,Effect of the internet on financial markets,2019,Effect of the Internet on Financial Markets,,CHILD
Varian H.R.,Market structure in the network age,1999,Market Structure in the Network Age,,CHILD
Reference Count: 34,,,,,
,,,,,
Feeny D.,Making business sense of the: E-opportunity,2001,MIT Sloan Management Review,Article,PARENT
Melymuka K.,Ford's driving force,1999,Computerworld,,CHILD
"Nolan R.L., Porter K.",Cisco systems inc,2000,Harvard Business School Case No. 3-98-127,,CHILD
Ovans A.,E-procurement at Schlumberger,2000,Harvard Business Review,,CHILD
"Campbell A., Goold M., Alexander M.",Corporate strategy: The quest for parenting advantage,1995,Harvard Business Review,,CHILD
"Cash J.I., Ostrofsky K.",Mrs. Fields Cookies,1989,Harvard Business School Case No. 1-89-056,,CHILD
"Porter M.E., Millar V.E.",How information gives you competitive advantage,1985,Harvard Business Review,,CHILD
Porter M.E.,Competition in global industries: A conceptual framework,1986,Competition in Global Industries,,CHILD
De Figueiredo J.M.,Finding sustainable profitability in electronic commerce,2000,Sloan Management Review,,CHILD
[No author name available],The economist,2000,Survey of E-Commerce,,CHILD
Vandermerwe S.,How increasing value to customers improves business results,2001,MIT Sloan Management Review,Article,CHILD
Copeland L.,Ford drives employees to the web to help connect with online customers,2000,Computerworld,,CHILD
Reference Count: 11,,,,,
,,,,,
"Amit R., Zott C.",Value creation in e-business,2001,Strategic Management Journal,Article,PARENT
"Amit R., Schoemaker P.J.H.",Strategic assets and organizational rent,1993,Strategic Management Journal,Article,CHILD
"Anand B.N., Khanna T.",Do firms learn to create value? The case of alliances,2000,Strategic Management Journal,Article,CHILD
Arthur W.B.,Positive feedbacks in the economy,1990,Scientific American,,CHILD
Arthur W.B.,Increasing returns and the new world of business.,1996,Harvard business review,Article,CHILD
"Balakrishnan A., Kumara S.R.T., Sundaresan S.",Manufacturing in the Digital Age: Exploiting Information Technologies for Product Realization,1999,Information Systems Frontiers,Article,CHILD
Barney J.,Firm Resources and Sustained Competitive Advantage,1991,Journal of Management,Article,CHILD
Barney J.B.,Gaining and sustaining competitive advantage,1997,Gaining and Sustaining Competitive Advantage,,CHILD
"Baum J.A.C., Calabrese T., Silverman B.S.",Dont go it alone: Alliance network composition and startups' performance in Canadian biotechnology,2000,Strategic Management Journal,Article,CHILD
Sampler J.L.,Redefining industry structure for the information age,1998,Strategic Management Journal,Article,CHILD
"Holm D.B., Eriksson K., Johanson J.",Creating value through mutual commitment to business network relationships,1999,Strategic Management Journal,Article,CHILD
"Brandenburger A.M., Nalebuff B.J.",Co-opetition,1996,Co-opetition,,CHILD
"Brandenburger A.M., Stuart Jr. H.W.",Value-based business strategy,1996,Journal of Economics and Management Strategy,Article,CHILD
"Clemons E.K., Row M.C.",Information technology and industrial cooperation: The changing economics of coordination and ownership,1992,Journal of Management Information Systems,Article,CHILD
