Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Dorigo, M., Maniezzo, V., Colorni, A.","35566105000; 6603850088; 7003851382","Ant system: Optimization by a colony of cooperating agents",1996,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",26,"1",,29,41,,8821,10.1109/3477.484436,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030082551&partnerID=40&md5=72f01f872782bb5856c6511b24ad10db",Article,Final,"",Scopus,2-s2.0-0030082551
"Hartigan, J.A., Wong, M.A."," ","A k-means clustering algorithm",1979,"Applied Statistics",28,"",,100,108,,8153,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001138328&partnerID=40&md5=d4033122e8423b335830437db25f7c60",Article,Final,"",Scopus,2-s2.0-0001138328
"Eisenhardt, K.M., Graebner, M.E.","6701924601; 8212284600","Theory building from cases: Opportunities and challenges",2007,"Academy of Management Journal",50,"1",,25,32,,7942,10.5465/AMJ.2007.24160888,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34047207566&partnerID=40&md5=fd17995c94e2bbc56ace8f6ae41c85c8",Article,Final,"",Scopus,2-s2.0-34047207566
"Weick, K.E.","",[No title available],1979,"The Social Psychology of Organizing",,"",,,,,7904,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004218066&partnerID=40&md5=5f9c9cf72316551642c9e0556cd5b92b",Article,Final,"",Scopus,2-s2.0-0004218066
"Von Bertalanffy, L.","",[No title available],1968,"General System Theory",,"",,,,,7861,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003445619&partnerID=40&md5=d1170457c01e5912daf2dcae3861d51c",Article,Final,"",Scopus,2-s2.0-0003445619
"Eisenhardt, K.M., Martin, J.A.","6701924601; 55522815600","Dynamic capabilities: What are they?",2000,"Strategic Management Journal",21,"10-11",,1105,1121,,7672,10.1002/1097-0266(200010/11)21:10/11<1105::AID-SMJ133>3.0.CO;2-E,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000877903&partnerID=40&md5=f1f61293f1803a7a79d2a629be9a31fa",Article,Final,"All Open Access, Bronze",Scopus,2-s2.0-0000877903
"Katz, D., Kahn, R.L."," ",[No title available],1978,"The Social Psychology of Organizations",,"",,,,,7578,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004293637&partnerID=40&md5=c909587c3c61df1cf5341c06b9b11242",Article,Final,"",Scopus,2-s2.0-0004293637
"Fukuyama, F.","",[No title available],1995,"Trust: The Social Virtues and the Creation of Prosperity",,"",,,,,7571,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003530481&partnerID=40&md5=0c762c59d1d175f70e8ee1a8aa32596c",Article,Final,"",Scopus,2-s2.0-0003530481
"Ryle, G.","",[No title available],1949,"The Concept of Mind",,"",,,,,7552,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004172666&partnerID=40&md5=effb33751e48ac6c48841c89f9d8d5e8",Article,Final,"",Scopus,2-s2.0-0004172666
"Deming, W.E.","",[No title available],1986,"Out of the Crisis",,"",,,,,7532,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003964033&partnerID=40&md5=c2925f9939d5d420323b7d8da10cb2c0",Article,Final,"",Scopus,2-s2.0-0003964033
"Dillman, D.A.","",[No title available],1978,"Mail and Telephone Surveys: The Total Design Method",,"",,,,,7489,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84872222671&partnerID=40&md5=2435251749d6bead2c092fcd4b4c50e4",Article,Final,"",Scopus,2-s2.0-84872222671
"Putnam, R.","","Bowling alone: America's declining social capital",1995,"Journal of Democracy",6,"1",,65,78,,7474,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003358840&partnerID=40&md5=f459fdcfddb3b210df37753e4075ea99",Article,Final,"",Scopus,2-s2.0-0003358840
"Hair, J.F., Ringle, C.M., Sarstedt, M.","16230161100; 23480356200; 35957036000","PLS-SEM: Indeed a silver bullet",2011,"Journal of Marketing Theory and Practice",19,"2",,139,152,,7447,10.2753/MTP1069-6679190202,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952790874&partnerID=40&md5=f4b61f2c857afac47e12fd414d4ec7db",Article,Final,"",Scopus,2-s2.0-79952790874
"Schelling, T.C.","",[No title available],1960,"The Strategy of Conflict",,"",,,,,7293,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004165120&partnerID=40&md5=3d47a262b580bf97d4933a1cf48c1b8b",Article,Final,"",Scopus,2-s2.0-0004165120
"Bentler, P.M.","",[No title available],1995,"EQS Structural Equations Program Manual",,"",,,,,7183,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004130088&partnerID=40&md5=c6aa891cb973df1df63528d40f33f2c3",Article,Final,"",Scopus,2-s2.0-0004130088
"Harman, H.H.","",[No title available],1976,"Modern Factor Analysis",,"",,,,,7114,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003406531&partnerID=40&md5=a083d622b488cc7f2dcaacc6ca1ba615",Article,Final,"",Scopus,2-s2.0-0003406531
"Kaplan, R.S., Norton, D.P.","7403162941; 35737787500","The balanced scorecard--measures that drive performance.",1992,"Harvard business review",70,"1",,71,79,,7107,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0026494564&partnerID=40&md5=0eb367a57bc0f2e41d4571d425b2b36c",Article,Final,"",Scopus,2-s2.0-0026494564
"Shrout, P.E., Bolger, N.","35518188000; 6701425490","Mediation in experimental and nonexperimental studies: New procedures and recommendations",2002,"Psychological Methods",7,"4",,422,445,,6734,10.1037/1082-989X.7.4.422,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84875514169&partnerID=40&md5=e279e74a26b6a3c3d234c252ad717269",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84875514169
"Zipf, G.K.","",[No title available],1949,"Human Behavior and the Principle of Least Effort",,"",,,,,6680,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003586256&partnerID=40&md5=9b894176f53428857f96fec5246c0e3d",Article,Final,"",Scopus,2-s2.0-0003586256
"Kogut, B., Zander, U."," ","Knowledge of the firm, combinative capabilities, and the replication of technology",1992,"Organization Science",3,"3",,383,397,,6565,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954516553&partnerID=40&md5=a67436eb33ce097319692396aa647810",Article,Final,"",Scopus,2-s2.0-77954516553
"Hambrick, D.C., Mason, P.A."," ","Upper echelons: The organization as a reflection of its top managers",1984,"Academy of Management Review",9,"2",,193,206,,6373,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000194533&partnerID=40&md5=75c37b8733097fbb8d6acf6c06409902",Article,Final,"",Scopus,2-s2.0-0000194533
"Porter, M.E.","",[No title available],1980,"Competitive Strategy: Techniques for Analyzing Industries and Competitors",,"",,,,,6317,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003782926&partnerID=40&md5=10ce53ca1aec79d936b2c428e945a094",Article,Final,"",Scopus,2-s2.0-0003782926
"Christensen, C.M.","",[No title available],1997,"The Innovator's Dilemma: When New Technologies Cause Great Firms to Fail",,"",,,,,6296,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003768768&partnerID=40&md5=21a0a832654293b24d398eceda1bca0f",Article,Final,"",Scopus,2-s2.0-0003768768
"Henseler, J., Ringle, C.M., Sarstedt, M.","29067736100; 23480356200; 35957036000","A new criterion for assessing discriminant validity in variance-based structural equation modeling",2015,"Journal of the Academy of Marketing Science",43,"1",,115,135,,6274,10.1007/s11747-014-0403-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85028154911&partnerID=40&md5=81c9284627d81d42b8c755546fde4e2d",Article,Final,"All Open Access, Green",Scopus,2-s2.0-85028154911
"Strauss, A., Corbin, J."," ",[No title available],1990,"Basics of Qualitative Research: Grounded Theory Procedures and Techniques",,"",,,,,6216,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003592293&partnerID=40&md5=bf3f159d2622cb395c69c316e8d59551",Article,Final,"",Scopus,2-s2.0-0003592293
"Burns, T., Stalker, G.M."," ",[No title available],1961,"The Management of Innovation",,"",,,,,6193,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004281843&partnerID=40&md5=b9385c78f1fb2e3bacd4e07551906bc6",Article,Final,"",Scopus,2-s2.0-0004281843
"DeLone, W.H., McLean, E.R.","6506557969; 7005947491","The DeLone and McLean model of information systems success: A ten-year update",2003,"Journal of Management Information Systems",19,"4",,9,30,,6179,10.1080/07421222.2003.11045748,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0037368865&partnerID=40&md5=6896e1e977c71f29844bd989cb744112",Conference Paper,Final,"",Scopus,2-s2.0-0037368865
"DeLone, W.H., McLean, E.R.","6506557969; 7005947491","Information systems success: The quest for the dependent variable",1992,"Information Systems Research",3,"1",,60,95,,6126,10.1287/isre.3.1.60,"https://www.scopus.com/inward/record.url?eid=2-s2.0-72249114849&partnerID=40&md5=28ccce89814276381d783f9cdfcbfc4a",Article,Final,"",Scopus,2-s2.0-72249114849
"Kauffman, S.A.","",[No title available],1993,"The Origins of Order: Self-Organization and Selection in Evolution",,"",,,,,6107,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003694798&partnerID=40&md5=8e820838bcd53103530da874bf1ea0bd",Article,Final,"",Scopus,2-s2.0-0003694798
"Alavi, M., Leidner, D.E.","7005156093; 6701557812","Review: Knowledge management and knowledge management systems: Conceptual foundations and research issues",2001,"MIS Quarterly: Management Information Systems",25,"1",,107,136,,6065,10.2307/3250961,"https://www.scopus.com/inward/record.url?eid=2-s2.0-9744248703&partnerID=40&md5=e179b7442adfbf7030236cc9e13b6271",Article,Final,"",Scopus,2-s2.0-9744248703
"Eisenhardt, K.M.","","Agency theory: An assessment and review",1989,"Academy of Management Review",14,"1",,57,74,,5921,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001336426&partnerID=40&md5=21a2542f1b797a0e41b2185cfe3f116d",Article,Final,"",Scopus,2-s2.0-0001336426
"Jöreskog, K.G., Sörbom, D."," ",[No title available],1993,"LISREL 8: Structural Equation Modeling with the SIMPLIS Command Language",,"",,,,,5907,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003744563&partnerID=40&md5=763e719bd5c554ca326a497c15bd9248",Article,Final,"",Scopus,2-s2.0-0003744563
"House, R.J., Hanges, P.J., Javidan, M., Dorfman, P.W., Gupta, V.","    ",[No title available],2004,"Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",,"",,,,,5778,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-4344676321&partnerID=40&md5=20d7dc0fdc72883891d429e51d6c6ede",Article,Final,"",Scopus,2-s2.0-4344676321
"Uzzi, B.","6603149512","Social structure and competition in interfirm networks: The paradox of embeddedness",1997,"Administrative Science Quarterly",42,"1",,35,67,,5726,10.2307/2393808,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031094434&partnerID=40&md5=3f58ac7d8fbfae23d4331b94e19a1b68",Article,Final,"",Scopus,2-s2.0-0031094434
"Star, S.L., Griesemer, J.R.","6701370611; 6602413557","Institutional Ecology, ‘Translations’ and Boundary Objects: Amateurs and Professionals in Berkeley's Museum of Vertebrate Zoology, 1907–39",1989,"Social Studies of Science",19,"3",,387,420,,5589,10.1177/030631289019003001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84970642045&partnerID=40&md5=fe083a6b4cd4c207f5f58d81d155699a",Article,Final,"",Scopus,2-s2.0-84970642045
"Cronin, J.J., Taylor, S.A."," ","Measuring service quality: A reexamination and extension",1992,"Journal of Marketing",56,"3",,55,68,,5451,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002381637&partnerID=40&md5=87e4c6988d5ba27d14c1bfaeb9a49523",Article,Final,"",Scopus,2-s2.0-0002381637
"Peteraf, M.A.","6602737766","The cornerstones of competitive advantage: A resource‐based view",1993,"Strategic Management Journal",14,"3",,179,191,,5417,10.1002/smj.4250140303,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84989113324&partnerID=40&md5=a64b51266c0680256816bab99145323d",Article,Final,"",Scopus,2-s2.0-84989113324
"Dorigo, M., Stützle, T."," ",[No title available],2004,"Ant Colony Optimization",,"",,,,,5359,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-1842611240&partnerID=40&md5=97b77f7605bb5c7197203a0223182a8e",Article,Final,"",Scopus,2-s2.0-1842611240
"Henseler, J., Ringle, C.M., Sinkovics, R.R.","29067736100; 23480356200; 8361932300","The use of partial least squares path modeling in international marketing",2009,"Advances in International Marketing",20,"",,277,319,,5358,10.1108/S1474-7979(2009)0000020014,"https://www.scopus.com/inward/record.url?eid=2-s2.0-71049177935&partnerID=40&md5=7cfa0b13a8336d8c48e3d6abadfe7deb",Article,Final,"All Open Access, Green",Scopus,2-s2.0-71049177935
"Teece, D.J.","6701775408","Explicating dynamic capabilities: The nature and microfoundations of (sustainable) enterprise performance",2007,"Strategic Management Journal",28,"13",,1319,1350,,5327,10.1002/smj.640,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36248939699&partnerID=40&md5=b248b1dab56415a627471f99e7420b9e",Article,Final,"All Open Access, Bronze, Green",Scopus,2-s2.0-36248939699
"Borgatti, S.P., Everett, M.G., Freeman, L.C.","  ",[No title available],2002,"Ucinet for Windows: Software for Social Network Analysis",,"",,,,,5284,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003863956&partnerID=40&md5=580ba6fdd2321b307a5d125881dff4ce",Article,Final,"",Scopus,2-s2.0-0003863956
"Chandler, A.D.","",[No title available],1962,"Strategy and Structure: Chapters in the History of the American Industrial Enterprise",,"",,,,,5266,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003514742&partnerID=40&md5=b6c4133ff6bbb038b762e745b0c67e00",Article,Final,"",Scopus,2-s2.0-0003514742
"Adler, P.S., Kwon, S.-W.","7202767531; 7402624567","Social capital: Prospects for a new concept",2002,"Academy of Management Review",27,"1",,17,40,,5215,10.5465/AMR.2002.5922314,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036001864&partnerID=40&md5=ebad52c14b2114f71e0edcebd33deb92",Review,Final,"",Scopus,2-s2.0-0036001864
"Janis, I.L.","",[No title available],1982,"Groupthink: Psychological Studies of Policy Decisions and Fiascoes",,"",,,,,5185,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003393379&partnerID=40&md5=0c1471f710b05813f6ebe2695c6dfc70",Article,Final,"",Scopus,2-s2.0-0003393379
"Moore, G.C., Benbasat, I.","57214340692; 7003698467","Development of an instrument to measure the perceptions of adopting an information technology innovation",1991,"Information Systems Research",2,"3",,192,222,,5181,10.1287/isre.2.3.192,"https://www.scopus.com/inward/record.url?eid=2-s2.0-73449149291&partnerID=40&md5=472a4019968c1ca717e29704ed8b5216",Article,Final,"",Scopus,2-s2.0-73449149291
"Kerlinger, F.N.","",[No title available],1986,"Foundations of Behavioral Research",,"",,,,,5119,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004139102&partnerID=40&md5=79b9f72b93d82041e8682bae55dfeb67",Article,Final,"",Scopus,2-s2.0-0004139102
"Carmines, E.G., Zeller, R.A."," ","Reliability and validity assessment",1979,"Reliability and Validity Assessment",,"",,,,,5090,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003492274&partnerID=40&md5=3971fc7204ea5bcdda30ae3995ef2973",Article,Final,"",Scopus,2-s2.0-0003492274
"Peters, T.J., Waterman, R.H."," ",[No title available],1982,"In Search of Excellence: Lessons from America's Best Run Companies",,"",,,,,5085,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003638457&partnerID=40&md5=ff2fb28460ee19f28862b3477791dd0f",Article,Final,"",Scopus,2-s2.0-0003638457
"Checkland, P.","",[No title available],1981,"Systems Thinking, Systems Practice",,"",,,,,5060,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003543744&partnerID=40&md5=51e043f033659c9eb1b1adaec66a4ed8",Article,Final,"",Scopus,2-s2.0-0003543744
"Hammer, M., Champy, J."," ",[No title available],1993,"Reengineering the Corporation: A Manifesto for Business Revolution",,"",,,,,4962,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003594966&partnerID=40&md5=d7e43016875b184a2dc9e1bd4790216c",Article,Final,"",Scopus,2-s2.0-0003594966
"Anderson, J.R.","","The architecture of cognition",1983,"The Architecture of Cognition",,"",,,,,4881,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004208648&partnerID=40&md5=4f2d2c522a1afeaca0fdb111a881603c",Article,Final,"",Scopus,2-s2.0-0004208648
"Weber, R.P.","",[No title available],1990,"Basic Content Analysis",,"",,,,,4852,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003797465&partnerID=40&md5=b8b02c7e2b1bfeee9508455a6540734e",Article,Final,"",Scopus,2-s2.0-0003797465
"Brown, J.S., Duguid, P."," ","Organizational learning and communities-of-practice: Toward a unified view of working, learning, and innovation",1991,"Organization Science",2,"1",,40,57,,4784,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002671639&partnerID=40&md5=fd2b2828fae9599d1fccf69475bf5e7b",Article,Final,"",Scopus,2-s2.0-0002671639
"Grant, R.M.","15080708000","The Resource-Based Theory of Competitive Advantage: Implications for Strategy Formulation",1991,"California Management Review",33,"3",,114,135,,4705,10.2307/41166664,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84968099966&partnerID=40&md5=77ff61c94eebc6e9fa751ecf62da903f",Article,Final,"",Scopus,2-s2.0-84968099966
"Taylor, S., Todd, P.A.","7404757122; 36444544700","Understanding information technology usage: A test of competing models",1995,"Information Systems Research",6,"2",,144,176,,4685,10.1287/isre.6.2.144,"https://www.scopus.com/inward/record.url?eid=2-s2.0-73549120882&partnerID=40&md5=fb2fb89ddb35cab62f6b8e2d02b3a6d4",Article,Final,"",Scopus,2-s2.0-73549120882
"Corbin, J.M., Strauss, A.","7102120327; 7201694535","Grounded theory research: Procedures, canons, and evaluative criteria",1990,"Qualitative Sociology",13,"1",,3,21,,4652,10.1007/BF00988593,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34247732721&partnerID=40&md5=8621e70e5b612dff4fc4e6936115b6a4",Article,Final,"",Scopus,2-s2.0-34247732721
"Dierickx, I., Cool, K."," ","Asset stock accumulation and sustainability of competitive advantage",1989,"Management Science",35,"12",,1504,1511,,4564,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000857363&partnerID=40&md5=b2800ee7257f42a5d8b721810839501b",Article,Final,"",Scopus,2-s2.0-0000857363
"Miles, R.E., Snow, C.C."," ",[No title available],1978,"Organizational Strategy, Structure, and Process",,"",,,,,4492,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003513967&partnerID=40&md5=1821dec17cbd6477c2123d7528e62d98",Article,Final,"",Scopus,2-s2.0-0003513967
