Authors,Title,Year,Source title,Link,Document Type,Source
"Davis F.D.","User acceptance of information technology: system characteristics, user perceptions and behavioral impacts",1993,"International Journal of Man-Machine Studies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949170577&doi=10.1006%2fimms.1993.1022&partnerID=40&md5=2aaca5395c5329106f870a89c0c68b14",Article,Scopus
"Mathieson K.","Predicting user intentions: Comparing the technology acceptance model with the theory of planned behavior",1991,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549114871&doi=10.1287%2fisre.2.3.173&partnerID=40&md5=7f749d91c6ef4f05e6b912a23d3fecb4",Article,Scopus
"Walsham G.","Interpretive case studies in IS research: Nature and method",1995,"European Journal of Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974872728&doi=10.1057%2fejis.1995.9&partnerID=40&md5=68b28dc9a82475cc348cf63157188677",Article,Scopus
"Kline P.","An easy guide to factor analysis",1994,"An Easy Guide to Factor Analysis",,,Scopus
"DeSanctis G., Poole M.S.","Capturing the complexity in advanced technology use: Adaptive structuration theory",1994,"Organization Science",,,Scopus
"Karahanna E., Straub D.W., Chervany N.L.","Information technology adoption across time: A cross-sectional comparison of pre-adoption and post-adoption beliefs",1999,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001094004&doi=10.2307%2f249751&partnerID=40&md5=7acb914e0d45b85b0ad1c6d10c50f7c2",Article,Scopus
"Davenport T.H.","Putting the enterprise into the enterprise system.",1998,"Harvard business review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032112063&partnerID=40&md5=b64bdf6d45fa9436b8fcfe7c1d5ad92d",Article,Scopus
"Hogg M.A., Terry D.J.","Social identity and self-categorization processes in organizational contexts",2000,"Academy of Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034341684&doi=10.5465%2fAMR.2000.2791606&partnerID=40&md5=3509d5268d0dd16423037394fd228952",Article,Scopus
"Falk R.F., Miller N.B.",[No title available],1992,"A Primer for Soft Modeling",,,Scopus
"Legris P., Ingham J., Collerette P.","Why do people use information technology? A critical review of the technology acceptance model",2003,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036438511&doi=10.1016%2fS0378-7206%2801%2900143-4&partnerID=40&md5=ece8459a11cd1d711121deec01935f87",Article,Scopus
"Liang H., Saraf N., Hu Q., Xue Y.","Assimilation of enterprise systems: The effect of institutional pressures and the mediating role of top management",2007,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847761422&doi=10.2307%2f25148781&partnerID=40&md5=dfa4e86a79015e559af53dcd00695260",Article,Scopus
"Moon J.-W., Kim Y.-G.","Extending the TAM for a World-Wide-Web context",2001,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000430606&doi=10.1016%2fS0378-7206%2800%2900061-6&partnerID=40&md5=7b904273edbfc19cb3d32adbc3f6586e",Article,Scopus
"Sheppard B.H., Hartwick J., Warshaw P.R.","The theory of reasoned action: A meta-analysis of past research with recommendations for modifications and future research",1988,"Journal of Consumer Research",,,Scopus
"Rokeach M.",[No title available],1960,"The Open and Closed Mind",,,Scopus
"Rogers E.M., Shoemaker F.F.",[No title available],1971,"Communication of Innovations: A Cross-Cultural Approach",,,Scopus
"Cooper H., Hedges L.V.",[No title available],1994,"The Handbook of Research Synthesis",,,Scopus
"Ouchi William G.","CONCEPTUAL FRAMEWORK FOR THE DESIGN OF ORGANIZATIONAL CONTROL MECHANISMS.",1979,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018519695&doi=10.1287%2fmnsc.25.9.833&partnerID=40&md5=21ef84e47bd2f36f7ecab574419862b4",Article,Scopus
"Webb T.L., Sheeran P.","Does changing behavioral intentions engender behavior change? A meta-analysis of the experimental evidence",2006,"Psychological Bulletin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645110997&doi=10.1037%2f0033-2909.132.2.249&partnerID=40&md5=263e12ce8a2fb24a2e6c002c04a402ef",Article,Scopus
"Hair J.F., Anderson R.E., Tatham R.L., Grablowsky B.J.",[No title available],1979,"Multivariate Data Analysis",,,Scopus
"Sheeran P.","Intention—Behavior Relations: A Conceptual and Empirical Review",2002,"European Review of Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006082697&doi=10.1080%2f14792772143000003&partnerID=40&md5=b36169480bb2df399069d67b5b6e05a4",Article,Scopus
"Gefen D., Straub D.","A practical guide to factorial validity using PLS-graph: Tutorial and annotated example",2005,"Communications of the Association for Information Systems",,,Scopus
"Feldman M.S., Pentland B.T.","Reconceptualizing organizational routines as a source of flexibility and change",2003,"Administrative Science Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043264403&doi=10.2307%2f3556620&partnerID=40&md5=f149ca91ed2e37232cd736e6ef23b0d5",Review,Scopus
"Johns G.","The essential impact of context on organizational behavior",2006,"Academy of Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646423850&doi=10.5465%2fAMR.2006.20208687&partnerID=40&md5=781fdd5b4492a444629fffea92a1878d",Article,Scopus
"O'Reilly III C., Chatman J.","Organizational Commitment and Psychological Attachment. The Effects of Compliance, Identification, and Internalization on Prosocial Behavior",1986,"Journal of Applied Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037548249&doi=10.1037%2f0021-9010.71.3.492&partnerID=40&md5=87afc92dd1a82ce4b2156aface0577b8",Article,Scopus
"Thompson R.L., Higgins C.A., Howell J.M.","Personal computing: Toward a conceptual model of utilization",1991,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38749129220&doi=10.2307%2f249443&partnerID=40&md5=a7a049d403c3c3026f5a98e45a66e55a",Article,Scopus
"Petter S., Straub D., Rai A.","Specifying formative constructs in information systems research",2007,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38549116762&doi=10.2307%2f25148814&partnerID=40&md5=318f3b1cded4e7fe068954d5d292e343",Article,Scopus
"Kankanhalli A., Tan B.C.Y., Wei K.-K.","Contributing knowledge to electronic knowledge repositories: An empirical investigation",2005,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-28744434462&doi=10.2307%2f25148670&partnerID=40&md5=bac04354b992ba2e090a23e4140e1faa",Article,Scopus
"Wrzesniewski A., Dutton J.E.","Crafting a job: Revisioning employees as active crafters of their work",2001,"Academy of Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035532011&doi=10.5465%2fAMR.2001.4378011&partnerID=40&md5=cd88d5d089392376526ccbda720e9c76",Article,Scopus
"Hayduk L.A.",[No title available],1987,"Structural Equation Modeling with LISREL: Essentials and Advances",,,Scopus
"Tornatzky Louis G., Klein Katherine J.","INNOVATION CHARACTERISTICS AND INNOVATION ADOPTION-IMPLEMENTATION: A META-ANALYSIS OF FINDINGS.",1982,"IEEE Transactions on Engineering Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020088068&doi=10.1109%2fTEM.1982.6447463&partnerID=40&md5=2be3dc7a317df894596707ab9e041167",Article,Scopus
"Venkatesh V., Davis F.D.","A model of the antecedents of perceived ease of use: Development and test",1996,"Decision Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040008172&doi=10.1111%2fj.1540-5915.1996.tb00860.x&partnerID=40&md5=64adb7c289779f8b875913870e9a6f8b",Article,Scopus
"Marsh H.W., Hocevar D.","Application of Confirmatory Factor Analysis to the Study of Self-Concept. First- and Higher Order Factor Models and Their Invariance Across Groups",1985,"Psychological Bulletin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750317961&doi=10.1037%2f0033-2909.97.3.562&partnerID=40&md5=1788fe68c077305675e959dd44145501",Article,Scopus
"Kelman H.C.","Compliance, identification, and internalization three processes of attitude change",1958,"Journal of Conflict Resolution","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000590429&doi=10.1177%2f002200275800200106&partnerID=40&md5=5cad355a7d426ec627d1633dc5199121",Article,Scopus
"Orlikowski W.J.","Knowing in practice: Enacting a collective capability in distributed organizing",2002,"Organization Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036014191&doi=10.1287%2forsc.13.3.249.2776&partnerID=40&md5=63122af5bdb2897f58cb4ccb4c6cb4e6",Article,Scopus
"Wegner D.M.",[No title available],2002,"The Illusion of Conscious Will",,,Scopus
"Koufaris M.","Applying the Technology Acceptance Model and flow theory to online Consumer Behavior",2002,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036015968&doi=10.1287%2fisre.13.2.205.83&partnerID=40&md5=878658af3acb3aa27f27aa0e4a135152",Article,Scopus
"Barley S.R.","Technology as an occasion for structuring: Evidence from observations of CT scanners and the social order of radiology departments",1986,"Administrative Science Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022627077&doi=10.2307%2f2392767&partnerID=40&md5=1321c0d2eac8145da4e3864555808a5c",Article,Scopus
"Conner M., Armitage C.J.","Extending the theory of planned behavior: A review and avenues for further research",1998,"Journal of Applied Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032327732&doi=10.1111%2fj.1559-1816.1998.tb01685.x&partnerID=40&md5=eaf48e63a124d17529b874a36660c315",Review,Scopus
"Orlikowski W.J., Iacono C.S.","Research Commentary: Desperately Seeking the ""IT"" in IT Research - A Call to Theorizing the IT Artifact",2001,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035611374&doi=10.1287%2fisre.12.2.121.9700&partnerID=40&md5=829ad7f926577f038677ef2086eeda1b",Article,Scopus
"Vallerand R.J.","Toward A Hierarchical Model of Intrinsic and Extrinsic Motivation",1997,"Advances in Experimental Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956784172&doi=10.1016%2fS0065-2601%2808%2960019-2&partnerID=40&md5=23883de54222613420fb8af31d3900e2",Article,Scopus
"Zaltman G., Duncan R., Holbek J.","Innovations and organizations",1973,"Innovations and Organizations",,,Scopus
"Malhotra N.K., Kim S.S., Patil A.","Common method variance in IS research: A comparison of alternative approaches and a reanalysis of past research",2006,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845547851&doi=10.1287%2fmnsc.1060.0597&partnerID=40&md5=3425eedc02b67a31db46cd3328234382",Article,Scopus
"Agarwal R., Prasad J.","A Conceptual and Operational Definition of Personal Innovativeness in the Domain of Information Technology",1998,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032339276&doi=10.1287%2fisre.9.2.204&partnerID=40&md5=d6dfb4b24321f335a4d8034ecceddde2",Article,Scopus
"Wheaton B., Muthen B., Alwin D.F., Summers G.F.","Assessing reliability and stability in panel models",1977,"Sociological Methodology",,,Scopus
"Adams D.A., Nelson R.R., Todd P.A.","Perceived usefulness, ease of use, and usage of information technology: A replication",1992,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746633350&doi=10.2307%2f249577&partnerID=40&md5=0dca3aae35af472a65660956c2b59059",Article,Scopus
"Cooper R.B., Zmud R.W.","Information technology implementation research: A technological diffusion approach",1990,"Management Science",,,Scopus
"Wixom B.H., Todd P.A.","A theoretical integration of user satisfaction and technology acceptance",2005,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18944367029&doi=10.1287%2fisre.1050.0042&partnerID=40&md5=8af826814bc8ddea8724e0c461f3cc2c",Article,Scopus
"Chin W.W., Newsted P.R.","Structural equation modeling analysis with small samples using partial least squares",1999,"Statistical Strategies for Small Sample Research",,,Scopus
"Stryker S., Burke P.J.","The past, present, and future of an identity theory",2000,"Social Psychology Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034366333&doi=10.2307%2f2695840&partnerID=40&md5=20182aed963a8ff43f6e436dd407bf0b",Article,Scopus
"Rummel R.J.",[No title available],1970,"Applied Factor Analysis",,,Scopus
"Layne K., Lee J.","Developing fully functional E-government: A four stage model",2001,"Government Information Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035373510&doi=10.1016%2fS0740-624X%2801%2900066-1&partnerID=40&md5=c468c6a67e02935cb687aac8173d88ce",Article,Scopus
"Cook S.D.N., Brown J.S.","Bridging Epistemologies: The Generative Dance between Organizational Knowledge and Organizational Knowing",1999,"Organization Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033422311&doi=10.1287%2forsc.10.4.381&partnerID=40&md5=659c8a8b127c2efbe1c0b5269e10f063",Article,Scopus
"Koppel R., Metlay J.P., Cohen A., Abaluck B., Localio A.R., Kimmel S.E., Strom B.L.","Role of computerized physician order entry systems in facilitating medication errors",2005,"Journal of the American Medical Association","https://www.scopus.com/inward/record.uri?eid=2-s2.0-14544304095&doi=10.1001%2fjama.293.10.1197&partnerID=40&md5=3d34f23925e21afe3da22e6325003e0c",Article,Scopus
"Bailey James E., Pearson Sammy W.","DEVELOPMENT OF A TOOL FOR MEASURING AND ANALYZING COMPUTER USER SATISFACTION",1983,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020749247&doi=10.1287%2fmnsc.29.5.530&partnerID=40&md5=b625086c40b66a61eedc919716873be7",Article,Scopus
"Straub D.W.","Validating instruments in MIS research",1989,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55249123249&doi=10.2307%2f248922&partnerID=40&md5=cff830bd97d23612b45c2c258cf1efa3",Article,Scopus
"Anderson N.H.","Foundations of information integration theory",1981,"Foundations of Information Integration Theory",,,Scopus
"Pavlou P.A., Fygenson M.","Understanding and predicting electronic commerce adoption: An extension of the theory of planned behavior",2006,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749347189&doi=10.2307%2f25148720&partnerID=40&md5=242da2469c2ab0162cebda1b432e1203",Article,Scopus
"Meuter M.L., Ostrom A.L., Roundtree R.I., Bitner M.J.","Self-service technologies: Understanding customer satisfaction with technology-based service encounters",2000,"Journal of Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034417136&doi=10.1509%2fjmkg.64.3.50.18024&partnerID=40&md5=94bd5a21326c9a9683c63fdd3e06a432",Article,Scopus
"Kostova T., Roth K.","Adoption of an organizational practice by subsidiaries of multinational corporations: Institutional and relational effects",2002,"Academy of Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036003228&doi=10.2307%2f3069293&partnerID=40&md5=35ca99924f9d84df8b925a949d8f1de9",Article,Scopus
