Authors,Title,Year,Source title,Link,Document Type,Source
"Ewusi-Mensah K.","Critical Issues in Abandoned Information Systems Development Projects",1997,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031237592&doi=10.1145%2f260750.260775&partnerID=40&md5=da7eeb9662a1f4d406c19b115a669644",Article,Scopus
"Robson W.",[No title available],1997,"Strategic Management and Information Systems",,,Scopus
"Schneider S.L., Lopes L.L.","Reflection in Preferences Under Risk. Who and When May Suggest Why",1986,"Journal of Experimental Psychology: Human Perception and Performance","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000667515&doi=10.1037%2f0096-1523.12.4.535&partnerID=40&md5=095bfa7f02ffe12f7560120e0e69747e",Article,Scopus
"Brooks F.P.","The Mythical Man-Month",1975,"The Mythical Man-Month",,,Scopus
"Fleck J.","Learning by trying: the implementation of configurational technology",1994,"Research Policy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000197656&doi=10.1016%2f0048-7333%2894%2990014-0&partnerID=40&md5=ce80a4d766d852a79cdc94f321a66ca5",Article,Scopus
"Iversen J.H., Mathiassen L., Nielsen P.A.","Managing risk in software process improvement: AN action research approach",2004,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744253037&doi=10.2307%2f25148645&partnerID=40&md5=8ced584cf81ba5931ca51aff4383a4b4",Article,Scopus
"Humphrey W.S., Snyder T.R., Willis R.R.","Software Process Improvement at Hughes Aircraft",1991,"IEEE Software","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026185760&doi=10.1109%2f52.300031&partnerID=40&md5=863bbcdd05766fa50d512f42aa808364",Article,Scopus
"Robey D., Farrow D.L., Franz C.R.","Group process and conflict in system development",1989,"Management Science",,,Scopus
"Tierney K.J.","Toward a critical sociology of risk",1999,"Sociological Forum","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033145522&doi=10.1023%2fA%3a1021414628203&partnerID=40&md5=c54aa6b2949c011bf6303f400608a648",Article,Scopus
"Mills P.K., Moberg D.J.","Perspectives on the technology of service operations",1982,"Academy of Management Review",,,Scopus
"Rao Siriginidi Subba","Enterprise resource planning: Business needs and technologies",2000,"Industrial Management and Data Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033702834&doi=10.1108%2f02635570010286078&partnerID=40&md5=dd17798be0f70dc8cec231f0e8f59e30",Article,Scopus
"Markus M.L., Bjørn-Andersen N.","Power over users: Its exercise by system professionals",1987,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023364317&doi=10.1145%2f214762.214764&partnerID=40&md5=f1ab7d0b2089fc822002ba20827a6400",Article,Scopus
"de Bakker K., Boonstra A., Wortmann H.","Does risk management contribute to IT project success? A meta-analysis of empirical evidence",2010,"International Journal of Project Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952584858&doi=10.1016%2fj.ijproman.2009.07.002&partnerID=40&md5=92fdd4319311d2d396caffe0211b5889",Article,Scopus
"Ramesh B., Dhar V.","Supporting systems development by capturing deliberations during requirements engineering",1992,"IEEE Transactions on Software Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026882989&doi=10.1109%2f32.142872&partnerID=40&md5=a29b87815f4cf24b73212e0f3bad1149",Article,Scopus
"Rochlin G.I.","Defining ""high reliability"" organizations in practice: A taxonomic prologue",1993,"New Challenges to Understanding Organizations",,,Scopus
"Watson H.J., Rainer Jr. R.K., Koh C.E.","Executive information systems: A framework for development and a survey of current practices",1991,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53349161473&doi=10.2307%2f249431&partnerID=40&md5=e92fc1a19b8655d585e40dc5005175f2",Article,Scopus
"March J.G.","Variable risk preferences and adaptive aspirations",1988,"Journal of Economic Behavior and Organization","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001816608&doi=10.1016%2f0167-2681%2888%2990004-2&partnerID=40&md5=a370853562026b7958ad3e07345918c2",Article,Scopus
"Ginzberg M.J.","Key recurrent issues in the MIS implementation process",1981,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002081237&doi=10.2307%2f249223&partnerID=40&md5=9d206b736ee109e3f2a434c62e7e4ae5",Article,Scopus
"Keil M., Tiwana A., Bush A.","Reconciling user and project manager perceptions of IT project risk: A Delphi study",2002,"Information Systems Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038041976&doi=10.1046%2fj.1365-2575.2002.00121.x&partnerID=40&md5=afbcaf391432acac36c5e1e36ee179d4",Review,Scopus
"Dreyer B., Grønhaug K.","Uncertainty, flexibility, and sustained competitive advantage",2004,"Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1342327430&doi=10.1016%2fS0148-2963%2802%2900315-6&partnerID=40&md5=f109340a35a018c6ff03af513bfa63b5",Article,Scopus
"Jiang J.J., Klein G., Hwang H.-G., Huang J., Hung S.-Y.","An exploration of the relationship between software development process maturity and project performance",2004,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347412022&doi=10.1016%2fS0378-7206%2803%2900052-1&partnerID=40&md5=c963942b1068940aed2af8f5c108bda8",Article,Scopus
"Beath C.M., Orlikowski W.J.","The contradictory structure of systems development methodologies: Deconstructing the is-user relationship in Information Engineering",1994,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000474330&doi=10.1287%2fisre.5.4.350&partnerID=40&md5=8874dd30851ce0bd5c64f74a7b43761a",Article,Scopus
"Toffler A.",[No title available],1990,"Powershift",,,Scopus
"Mabert V.A., Soni A., Venkataramanan M.A.","Enterprise resource planning: Common myths versus evolving reality",2001,"Business Horizons","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002616581&doi=10.1016%2fS0007-6813%2801%2980037-9&partnerID=40&md5=b32039b4bf1a58dcab1aaea5e6d63220",Article,Scopus
"Turoff M., Hiltz S.R.","Computer based Delphi processes",1996,"Gazing into the Oracle: The Delphi Method and Its Application to Social Policy and Public Health",,,Scopus
"Mitchell T.R.","An evaluation of the validity of correlational research conducted in organizations",1985,"Academy of Management Review",,,Scopus
"Keil M., Robey D.","Turning around troubled software projects: An exploratory study of the deescalation of commitment to failing courses of action",1999,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033277445&doi=10.1080%2f07421222.1999.11518222&partnerID=40&md5=2970e189da37572e4858a280e2ac92dc",Article,Scopus
"Bowen M.G.","The escalation phenomenon reconsidered: Decision dilemmas or decision errors?",1987,"Academy of Management Review",,,Scopus
"Grudin J.","Interactive Systems: Bridging the Gaps Between Developers and Users",1991,"Computer","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026140272&doi=10.1109%2f2.76263&partnerID=40&md5=1c0c38b0b715787920635625e590d382",Article,Scopus
"Fletcher R.H., Fletcher S.W.","Clinical Research in General Medical Journals: A 30-Year Perspective",1979,"New England Journal of Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018668281&doi=10.1056%2fNEJM197907263010403&partnerID=40&md5=32bad4fa0e87ede2b251537cf04e9549",Article,Scopus
"Ngai E.W.T., Wat F.K.T.","Fuzzy decision support system for risk analysis in e-commerce development",2005,"Decision Support Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-13944255907&doi=10.1016%2fj.dss.2003.12.002&partnerID=40&md5=9befdae4447c53ed57ff0fae55e87be9",Article,Scopus
"Barreto I., Baden-Fuller C.","To conform or to perform? Mimetic behaviour, legitimacy-based groups and performance consequences",2006,"Journal of Management Studies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750693679&doi=10.1111%2fj.1467-6486.2006.00620.x&partnerID=40&md5=c451adaff6262ca6b53c876a4e600cbe",Article,Scopus
"Henry J.W., Stone R.W.","A Structural Equation Model Of End-User Satisfaction With A Computer-Based Medical Information System",1994,"Information Resources Management Journal (IRMJ)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002704773&doi=10.4018%2firmj.1994070102&partnerID=40&md5=6421e4db260e536ec6c4c6784e57714f",Article,Scopus
"Remus W.","Graduate students as surrogates for managers in experiments on business decision making",1986,"Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249043554&doi=10.1016%2f0148-2963%2886%2990053-6&partnerID=40&md5=7dcf57d0af211ff892611ae7349ec757",Article,Scopus
"Franz C.R., Robey D.","An Investigation of User-Led System Design: Rational and Political Perspectives",1984,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021613232&doi=10.1145%2f2135.2138&partnerID=40&md5=74b95dec824659e023d9b7908dedf14d",Article,Scopus
"Han W.-M., Huang S.-J.","An empirical analysis of risk components and performance on software projects",2007,"Journal of Systems and Software","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751003478&doi=10.1016%2fj.jss.2006.04.030&partnerID=40&md5=5e9f476292b6dcc5d3105f70dc56a2b7",Article,Scopus
"Levitt R.E., Thomsen J., Christiansen T.R., Kunz J.C., Jin Y., Nass C.","Simulating project work processes and organizations: Toward a micro-contingency theory of organizational design",1999,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033358240&doi=10.1287%2fmnsc.45.11.1479&partnerID=40&md5=f4c41e24b91f31b757a66a1cce8acec4",Article,Scopus
"Galliers R.D., Land F.F.","Viewpoint: Choosing Appropriate Information Systems Research Methodologies",1987,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976814937&doi=10.1145%2f32206.315753&partnerID=40&md5=d92d41097dcf2fa11336422f9f212756",Article,Scopus
"Smith P.G., Merritt G.M.","Proactive Risk Management",2002,"Proactive Risk Management: Controlling Uncertainty in Product Development",,,Scopus
"Wateridge J.","IT projects: a basis for success",1995,"International Journal of Project Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029316316&doi=10.1016%2f0263-7863%2895%2900020-Q&partnerID=40&md5=bfba8360a6c6504c8dc2223b52a7d524",Article,Scopus
"Avgerou C.","IT and organizational change: An institutionalist perspective",2000,"Information Technology & People","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986135979&doi=10.1108%2f09593840010359464&partnerID=40&md5=6d425d5544ae926d7efcfb6c224ed6f0",Article,Scopus
"Whittaker B.","What went wrong? Unsuccessful information technology projects",1999,"Information Management and Computer Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011795255&doi=10.1108%2f09685229910255160&partnerID=40&md5=185513a4dabd3f8cc074b9a061dfa633",Article,Scopus
"Roberts K.H.","New Challenges to Understanding Organizations",1993,"New Challenges to Understanding Organizations",,,Scopus
"Powers R.F., Dickson G.W.","MisProject Management: Myths, Opinions, and Reality",1973,"California Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968125258&doi=10.2307%2f41164448&partnerID=40&md5=37f03ab81ad908dff2d44c3a685e122a",Article,Scopus
"Wideman R.M.",[No title available],1992,"Project and Program Risk Management: A Guide to Managing Project Risks and Opportunities",,,Scopus
"Marciniak J.J.",[No title available],1994,"Encyclopedia of Software Engineering",,,Scopus
"Nevo D., Chan Y.E.","A Delphi study of knowledge management systems: Scope and requirements",2007,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547652876&doi=10.1016%2fj.im.2007.06.001&partnerID=40&md5=29ade419526541208922c08075840fc8",Article,Scopus
"Baccarini D., Salm G., Love P.E.D.","Management of risks in information technology projects",2004,"Industrial Management and Data Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942517999&doi=10.1108%2f02635570410530702&partnerID=40&md5=22eee63d453bad8751d2b270bf45fa8d",Review,Scopus
"Johnson P.E., Durán A.S., Hassebrock F., Moller J., Prietula M., Feltovich P.J., Swanson D.B.","Expertise and error in diagnostic reasoning",1981,"Cognitive Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000810578&doi=10.1016%2fS0364-0213%2881%2980014-6&partnerID=40&md5=21c676fcef0493b9c35c5ce857cf0248",Article,Scopus
"Barrett M., Walsham G.","Electronic Trading and Work Transformation in the London Insurance Market",1999,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033462687&doi=10.1287%2fisre.10.1.1&partnerID=40&md5=531c7f9269e4c0b135bffd62f05a0dd1",Article,Scopus
"Zmud R.W.","Management of large software development efforts",1980,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003167359&doi=10.2307%2f249336&partnerID=40&md5=4c30877c941e832ffec56935b9037c43",Article,Scopus
"Tung R.L.","Dimensions of organizational environments: An exploratory study of their impact on organization structure",1979,"Academy of Management Journal",,,Scopus
"Loch C.H., De Meyer A., Pich M.T.",[No title available],2006,"Managing the Unknown: A New Approach to Managing High Uncertainty and Risk in Projects",,,Scopus
"Jiang J., Klein G.","Software development risks to project effectiveness",2000,"Journal of Systems and Software","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033751640&doi=10.1016%2fS0164-1212%2899%2900128-4&partnerID=40&md5=07a37b6de25ab2a083d6fedaf13a7cc6",Article,Scopus
"Yoon Y., Guimaraes T., O'Neal Q.","Exploring the factors associated with expert systems success",1995,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002974112&doi=10.2307%2f249712&partnerID=40&md5=8bfaef2d9f1059598923875dc311c28a",Article,Scopus
"Markus M.L., Benjamin R.I.","Change agentry - The next IS frontier",1996,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001427198&doi=10.2307%2f249561&partnerID=40&md5=89045c94ff31225a8463a5ef49943f3e",Article,Scopus
"Rowe W.D.","Understanding Uncertainty",1994,"Risk Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028148543&doi=10.1111%2fj.1539-6924.1994.tb00284.x&partnerID=40&md5=20db66ebd179ed00975f3195a2af4ff2",Article,Scopus
"Thomas G., Fernández W.","Success in IT projects: A matter of definition?",2008,"International Journal of Project Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52749088220&doi=10.1016%2fj.ijproman.2008.06.003&partnerID=40&md5=8341b4ccc8a06d8d2931ab744f17d70f",Article,Scopus
"Davidson E.","A technological frames perspective on information technology and organizational change",2006,"Journal of Applied Behavioral Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744538733&doi=10.1177%2f0021886305285126&partnerID=40&md5=14098d54caaef3cd60b370f77e906a6b",Article,Scopus
"Sabherwal R., Kirs P.","The Alignment between Organizational Critical Success Factors and Information Technology Capability in Academic Institutions",1994,"Decision Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990623216&doi=10.1111%2fj.1540-5915.1994.tb01844.x&partnerID=40&md5=97caf08e076bdd65d15839ea80ddc335",Article,Scopus
"Ciborra C.U., Lanzara G.F.","Formative contexts and information technology: Understanding the dynamics of innovation in organizations",1994,"Accounting, Management and Information Technologies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949148477&doi=10.1016%2f0959-8022%2894%2990005-1&partnerID=40&md5=12ddde5e10ea651ff263310b53879356",Article,Scopus
