Authors,Title,Year,Source title,Link,Document Type,Source
"Kumar D.","Managing Water in River Basins: Hydrology, Economics, and Institutions",2012,"Managing Water in River Basins: Hydrology, Economics, and Institutions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84055182706&doi=10.1093%2facprof%3aoso%2f9780198065364.001.0001&partnerID=40&md5=a8b866a71871806a1ac2e2a2bb8b1008",Book,Scopus
"Thompson D.","1997 computer crime and security survey",1998,"Information Management & Computer Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986105195&doi=10.1108%2f09685229810209414&partnerID=40&md5=94b6791291415e96ed17bae95e3aed58",Article,Scopus
"Deshpande R.S., Reddy V.R.","Social dynamics and farmers' society: A case study of Pani Panchayat",1990,"Indian Journal of Agricultural Economics",,,Scopus
"Wyatt G.","Risk-taking and risk-avoiding behavior: The impact of some dispositional and situational variables",1990,"Journal of Psychology: Interdisciplinary and Applied","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936068613&doi=10.1080%2f00223980.1990.10543239&partnerID=40&md5=b91a6b8c8027dc8423ce5a5168abfe89",Article,Scopus
"Sacco V.F., Zureik E.","Correlates of computer misuse: Data from a self-reporting sample",1990,"Behaviour and Information Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011532430&doi=10.1080%2f01449299008924250&partnerID=40&md5=5a077b5618f50a66a4d20b54c254ad5b",Article,Scopus
"Nance W.D., Straub D.W.","An investigation into the use and usefulness of security software in detecting computer abuse",1988,"Proceedings of the Ninth International Conference on Information Systems",,,Scopus
"Blumstein A., Cohen J., Nagin D.","Introduction",1978,"Deterrence and Incapacitation: Estimating the Effects of Criminal Sanctions on Crime Rates",,,Scopus
"Blackwell B.S., Grasmick H.G., Cochran J.K.","Racial Differences in Perceived Sanction Threat: Static and Dynamic Hypotheses",1994,"Journal of Research in Crime and Delinquency","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028324573&doi=10.1177%2f0022427894031002008&partnerID=40&md5=fdf8cc5e22aafe8340927e4e22c01791",Article,Scopus
"Madnick S.E.","Management policies and procedures needed for effective computer security.",1978,"Sloan management review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018012506&partnerID=40&md5=552a31d39cada0b9540185a187b4a38c",Article,Scopus
"Reddy V.R.","Hydrological externalities and livelihoods impacts: Informed communities for better resource management",2012,"Journal of Hydrology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84155184335&doi=10.1016%2fj.jhydrol.2010.10.044&partnerID=40&md5=7a20ef3608f9976f35ab7b2987d12cb5",Article,Scopus
"Wood C.C.","Information systems security: Management success factors",1987,"Computers and Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023401519&doi=10.1016%2f0167-4048%2887%2990066-6&partnerID=40&md5=29a58c0c3bd0a35a121a963f80aa9c62",Article,Scopus
[No author name available],[No title available],2010,"A Decade of the Total Sanitation Campaign: Rapid Assessment of Processes and Outcomes",,,Scopus
"ANDERSON C.","Creating the conscientious cybercitizen: An examination of home computer user attitudes and intentions towards security",2005,"Tenth INFORMS Conference on Information Systems and Technology (CIST)",,,Scopus
"Mann R.E., Smart R.G., Stoduto G., Adlaf E.M., Vingilis E., Beirness D., Lamble R., Asbridge M.","The effects of drinking-driving laws: A test of the differential deterrence hypothesis",2003,"Addiction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242509167&doi=10.1046%2fj.1360-0443.2003.00501.x&partnerID=40&md5=c6f4f5cb93fb3c63b456c5d1c6194eb9",Article,Scopus
"Gaston S.J.",[No title available],1996,"Information Security: Strategies for Successful Management",,,Scopus
"Manski C.F.","Prospects for Inference on Deterrence through Empirical Analysis of Individual Criminal Behavior",1978,"Deterrence and Incapacitation: Estimating the Effects of Criminal Sanctions on Crime Rates",,,Scopus
"Finch J., Furnell S., Dowland P.","Assessing IT security culture: System administrator and end-user perspectives",2003,"Proceedings of ISOneWorld 2003 Conference and Convention",,,Scopus
"Husted B.W.","The impact of national culture on software piracy",2000,"Journal of Business Ethics",,,Scopus
"Panettieri J.C.","Security",1995,"Information Week",,,Scopus
"Shim J.P., Taylor G.S.","A comparative study of unauthorized software copying: Information systems faculty members' vs. practicing managers' perceptions",1991,"Ethical Issues in Information Systems",,,Scopus
"Wood C.C.",[No title available],1991,"Effective Information Security Management",,,Scopus
"Mason J.","Crackdown on software pirates",1990,"Computerworld",,,Scopus
"Eloff J.H.P.","Computer security policy: Important issues",1988,"Computers and Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024129483&doi=10.1016%2f0167-4048%2888%2990007-7&partnerID=40&md5=eaab24a7b5cf166fa4bbede76efd1286",Article,Scopus
"Liu R.X.","The moderating effects of internal and perceived external sanction threats on the relationship between deviant peer association and criminal offending",2003,"Western Criminology Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942724246&partnerID=40&md5=a1f2f28cd552abf0affc1b43efd2d8f6",Review,Scopus
"McEwen J.T., Fester D., Nugent H.",[No title available],1989,"Dedicated Computer Crime Units",,,Scopus
[No author name available],[No title available],2005,"A Chronology of Data Breaches",,,Scopus
"Breidenbach S.","How secure are you?",2000,"Information Week",,,Scopus
"Foltz C.B.",[No title available],2000,"The Impact of Deterrent Countermeasures Upon Individual Intent to Commit Misuse: A Behavioral Approach",,,Scopus
"Sherizen S.","Can computer crime be deterred?",1995,"Security Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29444436912&doi=10.1016%2f0955-1662%2894%2900121-9&partnerID=40&md5=d13992f5b3784f6b17953b9ea9f4547f",Article,Scopus
"Quazi M.M.","Effective drug-free workplace plan uses worker testing as a deterrent.",1993,"Occupational health & safety (Waco, Tex.)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027613664&partnerID=40&md5=99122dffd5f279b4b9ab051b2cb83f98",Article,Scopus
"Hafner K., Markoff J.",[No title available],1991,"Cyberpunk",,,Scopus
"Antonoff M.","The decline of copy protection",1987,"Personal Computing",,,Scopus
"Sacco V.F.","Shoplifting prevention: The role of communication-based intervention strategies",1985,"Canadian J. Criminology",,,Scopus
"Wiant T.L.",[No title available],2003,"Policy and Its Impact on Medical Record Security",,,Scopus
"Abdur-Razzaq B.M.","Boom times",2002,"PC Magazine",,,Scopus
"Bequai August","Employee abuses in cyberspace: Management's legal quagmire",1998,"Computers and Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032305346&doi=10.1016%2fS0167-4048%2898%2980097-7&partnerID=40&md5=babba1d09dc77cd7dae78cea451cff2f",Editorial,Scopus
"Joseph G.W., Blanton J.E.","Computer infectors. Prevention, detection, and recovery",1992,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342465798&doi=10.1016%2f0378-7206%2892%2990045-H&partnerID=40&md5=0da81048c40df9a0684e8260bed80e70",Article,Scopus
"Wybo M.D., Straub D.W., Jr.","Protecting Organizational Information Resources",1989,"Information Resources Management Journal (IRMJ)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649501816&doi=10.4018%2firmj.1989100101&partnerID=40&md5=f655974d8a19e345191eb4890923123f",Article,Scopus
[No author name available],[No title available],2010,"Strategic Plan 2010-2022",,,Scopus
"Lewis J.","""If you can't protect what you own, you don't own anything"": Piracy, privacy, and public relations in 21st century Hollywood",2007,"Cinema Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70249095900&doi=10.1353%2fcj.2007.0015&partnerID=40&md5=b75f56460a3d0cd309ee43a2ae0660cb",Review,Scopus
"Culnan M.",[No title available],2004,"Bentley Survey on Consumers and Internet Security: Summary of Findings",,,Scopus
"Parker D.B.","Information security in a nutshell",1997,"Information Systems Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0008515004&doi=10.1080%2f10658989709342524&partnerID=40&md5=88f056871e3143885f2c878f15eff196",Article,Scopus
"Pfuhl E.H., Jr.","Computer abuse: Problems of instrumental control",1987,"Deviant Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928455890&doi=10.1080%2f01639625.1987.9967737&partnerID=40&md5=d8e448ba9129d76416b7a74c1eb87668",Article,Scopus
"Witte A.D.","Economic theories",1983,"Encyclopedia of Crime and Justice",,,Scopus
[No author name available],[No title available],2011,"Report of the Working Group on Rural Domestic Water and Sanitation - Twelfth Five Year Plan (2012-2017)",,,Scopus
"Vroblefski M., Chen A., Shao B., Swinarski M.","Managing user relationships in hierarchies for information system security",2007,"Decision Support Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846850555&doi=10.1016%2fj.dss.2006.11.010&partnerID=40&md5=e96c8131a4c565d44f01740aa9974c9a",Article,Scopus
[No author name available],[No title available],2003,"Software Piracy Fact Sheet",,,Scopus
"Elis L.A., Simpson S.","Informal sanction threats and corporate crime: Additive versus multiplicative models",1995,"Journal of Research in Crime and Delinquency",,,Scopus
"Jöreskog K.G., Sörbom D.","Models search with TERRAD II and RISREL",1990,"Sociological Methods and Research",,,Scopus
"Jerry S.","Users must take responsibility to control the illegal copying of software",1987,"InfoWorld",,,Scopus
"Morgan M.J., Ruskell D.J.","Software Piracy - The Problems",1987,"Industrial Management & Data Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347574441&doi=10.1108%2feb057469&partnerID=40&md5=8d102e4cdf3f868f4a5648359a9d3d8f",Review,Scopus
"Soma J.T., Smith P.J., Sprague R.D.","Legal analysis of electronic bulletin board activities",1985,"Western New England Law Review",,,Scopus
"Reddy V.R., Jayakumar N., Venkataswamy M., Snehalatha M.",[No title available],2013,"Cost of Provision: How Good Are Unconditional Allocations? a Study of Water Services Delivery In Rural Andhra Pradesh, India",,,Scopus
"Standage T.","The weakest link",2002,"Economist",,,Scopus
"McCollum T.","Computer crime",1997,"Nation's Business",,,Scopus
"Christensen A., Eining M.M.","Instructional case: Software piracy-Who does it impact?",1994,"Issues in Accounting Education",,,Scopus
"Pearson J., Smith G., Weber J., Maremont M.","The Patent Pirates Are Finally Walking the Plank",1992,"Business Week",,,Scopus
"Bommer M., Gratto C., Gravander J., Tuttle M.","A behavioral model of ethical and unethical decision making",1991,"Ethical Issues in Information Systems",,,Scopus
"Cook J.M.","Defining Ethical and Unethical Student Behaviors Using Departmental Regulations and Sanctions",1987,"ACM SIGCSE Bulletin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976831972&doi=10.1145%2f31726.31806&partnerID=40&md5=f8b189b4a0a9e1f2790be652a7aebf08",Article,Scopus
"Jensen G.","Dis-integrated theory: A critical analysis of attempts to save strain theory",1986,"Paper presented at the annual meeting of the American Society of Criminology",,,Scopus
"Wood C.C.","Policies for deterring computer abuse",1982,"Computers and Security","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020139782&doi=10.1016%2f0167-4048%2882%2990006-2&partnerID=40&md5=468823e93266f8e6304b969ad81c31be",Article,Scopus
"Hsaio D., Kerr D.",[No title available],1979,"Computer Security",,,Scopus
"Klete H.","Some Minimum Requirements for Legal Sanctioning Systems with Special Emphasis on Detection",1978,"Deterrence and Incapacitation: Estimating the Effects of Criminal Sanctions on Crime Rates",,,Scopus
[No author name available],[No title available],2010,"A Hand Book For Gram Panchayats: To Help Them Plan, Implement, Operate, Maintain and Manage Drinking Water Security",,,Scopus
"Dharmadhikary S.","A Flawed Model for Water Regulation",2007,"India Together",,,Scopus
"Gupta A., Zhdanov D.","Role of performance incentives in compliance with information security policies",2006,"Presented at Conference on Information Systems and Technology",,,Scopus
[No author name available],[No title available],2005,"U.S. Information Security Research Report 2005",,,Scopus
"Berinato S.","The global state of information security 2005",2005,"CIO Magazine",,,Scopus
"Verton D.","Disaster recovery planning still lags",2002,"Computerworld",,,Scopus
"Barsanti C.","Modern network complexity needs comprehensive security",1999,"Security",,,Scopus
"Anthes G.H.","Lotsa talk, little walk",1998,"Computerworld",,,Scopus
"Hoffer J.A., Straub D.W.","The 9 to 5 underground: Are you policing computer crimes?",1994,"Management of Information Systems",,,Scopus
"Schwartz E., Rothfeder J., Lewyn M.","Viruses? Who you Gonna Call? Hackerbusters",1990,"Business Week",,,Scopus
"Zagorsky J.","The upside of software piracy",1990,"Computerworld",,,Scopus
"Parker D.B.","Information crime and security",1987,"Computer Fraud and Security Bulletin",,,Scopus
"Cook J.M.","Increasing students security awareness: Article II. What C.S. graduates don't learn about security concepts and ethical standards “Every Company Has Its Share of Damn Fools. Now Every Damn Fool Has Access to a Computer”",1986,"ACM SIGCSE Bulletin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022661380&doi=10.1145%2f953055.5650&partnerID=40&md5=397b16793a7d05220f0947ca9cca5ea8",Article,Scopus
"Nienstedt B.C.","Testing deterrence: The effects of a DWI law and publicity campaigns",1985,"Unpublished doctoral dissertation",,,Scopus
"Bentler P.M.","Comparative fit indexes in structural models",2019,"Psychological Bulletin",,,Scopus
"Batchelor C., Snehalatha M., Batchelor J.",[No title available],2012,"Skewed and Inequitable Access to Rural Water Supply, Sanitation and Hygiene Services: What are the Solutions to This Perennial Problem?",,,Scopus
"Batchelor C., Reddy V.R., Linstead C., Dhar M., Roy S., May R.",[No title available],2012,"Do Water-Saving Technologies Improve Environmental Flows?",,,Scopus
[No author name available],[No title available],2010,"Rajiv Gandhi National Drinking Water Mission -Movement Towards Ensuring People's Drinking Water Security In Rural India - Framework For Implementation 2009-2013",,,Scopus
"Reddy V.R.",[No title available],2009,"Water Security: Ecological Imperatives and Policy Initiatives",,,Scopus
[No author name available],[No title available],2007,"Worldwide Mobile Worker: 2007-2011 Forecast and Analysis",,,Scopus
"Coldwell R.A.","Did Chuck Babbage Predict Software Piracy?",1998,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0348226564&partnerID=40&md5=2395b9b0a1ecafb763b8f961a26d1e1c",Review,Scopus
"Burger K.","The new age of anxiety",1993,"Insurance and Technology",,,Scopus
"Lewyn M., Schwartz E.","Why the Legion of Doom Has Little Fear of the Feds",1991,"Business Week",,,Scopus
"Fuentebella C.","Testing limits of software copyright",1989,"Bank Systems and Equipment",,,Scopus
"Gottleber T.T.","Teaching ethics in the community college data processing curriculum",1988,"Community Junior College Research Quarterly of Research and Practice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342567170&doi=10.1080%2f0361697880120105&partnerID=40&md5=d30931eab04d814b0b112a82e5e3b048",Article,Scopus
"Valigura L.","ADAPSO battles micro software pirates",1985,"Mini-Micro Systems",,,Scopus
[No author name available],[No title available],1984,"Kentucky Revised Statutes",,,Scopus
"Ramachandrudu M.V., Fanaian S., Subramanyam N.R.",[No title available],2012,"Transparency, Accountability and Participation (TAP): Understanding Governance in Rural WASH Sector",,,Scopus
[No author name available],[No title available],2012,"Background Note and Agenda for Conference of State Ministers and State Secretaries In-charge of Rural Water Supply and Rural Sanitation, Ministry of Drinking Water and Sanitation",,,Scopus
"Kurian P.K., Baby V.K., Thomas T.",[No title available],2012,"Decentralized Governance and Sustainable Service Delivery:A Case of Nenmeni Rural Water Supply Scheme, Kerala, India, in Sustainable Water and Sanitation Services: The Life-cycle Costs Approach to Planning and Management in India (Forthcoming)",,,Scopus
"Reddy V.R., Snehalatha M., Venkataswamy M.",[No title available],2012,"Costs and Service per Technology in Rural Water Supply: How Efficient are Multi Village Schemes? Briefing Note 4, Centre for Economic and Social Studies",,,Scopus
[No author name available],[No title available],2010,,,,Scopus
[No author name available],[No title available],2010,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
"Knapp K.J., Marshall T.E., Rainer Jr. R.K., Ford F.N.","(ISC)2 Inc",2009,"Palm Harbor, Florida and Auburn University",,,Scopus
"Dinev T., Goo J., Hu Q., Nam K.","User Behavior Toward Preventive Technologies-Cultural Differences Between the United States and South Korea",2009,"Information Systems Journal",,,Scopus
[No author name available],[No title available],2009,"InformationWeek: 2005, U.S. Information Security Research Report",,,Scopus
"Ringle C.M., Wende S., Will A.",[No title available],2009,"Institution, SmartPLS 2.0 Beta",,,Scopus
"Sophos",[No title available],2008,"Sophos security report",,,Scopus
[No author name available],[No title available],2008,"Vault.com, Internet use in the workplace survey results, (2005)",,,Scopus
"Palmer M.","Software piracy losses hit Dollars 40bn",2007,"Financial Times",,,Scopus
[No author name available],[No title available],2007,"The State of Data Security in North America",,,Scopus
"Gupta M.",[No title available],2007,,,,Scopus
"Foster M.",[No title available],2006,"Help your employees avoid the dangers of Internet misuse",,,Scopus
[No author name available],[No title available],2005,,,,Scopus
[No author name available],[No title available],2005,"Risky business: New survey shows almost 70 percent of e-mail-using employees have sent or received e-mail that may pose a threat to businesses",,,Scopus
[No author name available],"Conference on Trade and Development, Information Economy Report",2005,,,,Scopus
"Whitman M.E., Mattord H.","Principles of Information Security",2005,"Course Technology, Boston",,,Scopus
"Rhee H.-S., Ryu Y.U., Kim C.-T.","Twenty-Sixth International Conference on Information Systems, I am fine but you are not: optimistic bias and illusion of control on information security",2005,"Twenty-Sixth International Conference on Information Systems, (Las Vegas (Nevada), United States, 2005)",,,Scopus
[No author name available],[No title available],2004,,,,Scopus
[No author name available],[No title available],2004,,,,Scopus
"Finch J.H., Furnell S.M., Dowland P.S.","Assessing IT security culture: System administrator and end-user",2003,"Proc. ISOneWorld Conf., Las Vegas, NV",,,Scopus
"Lee S., Yoo S.","The integrated computer security model based on the general trust theory",2002,"Journal of Management Information System Review",,,Scopus
"Lee S., Nah F., Yoo S.","An integrated model on computer abuse: A pilot study",2001,"Proceedings of the 7th Americas Conference on Information Systems",,,Scopus
[No author name available],[No title available],2001,,,,Scopus
"Ernst, Young",[No title available],2000,"Executive Guide to Internet Security",,,Scopus
"Andress M., Fonseca B.",[No title available],2000,"Manage People to Protect Data",,,Scopus
"Verespej M.A.","Inappropriate Internet surfing",2000,"Indust. Week",,,Scopus
"Ferguson M., Sheehan M., Davey J., Watson B.","Drink Driving Rehabilitation: The Present Context-A Road Safety Research Report",1999,"Centre for Accident Research and Road Safety",,,Scopus
"Kreps D.M.","The interaction between norms and economic incentives",1997,"AEA Papers and Proceedings",,,Scopus
"Schaub J.L., Biery K.D.",[No title available],1995,"The Ultimate Computer Security Survey",,,Scopus
"Elmer-Dewitt P.","Nabbing the pirates of the cyberspace: Will the latest crackdowns make a dent in global problems of the legal software duplication?",1994,"Time",,,Scopus
"Resnick A.J.","Curbing software pirates",1993,"CA Magazine",,,Scopus
"Fream A.",[No title available],1993,"The Prevalence and Social Learning Predictors of Computer Crime among College Students",,,Scopus
[No author name available],"SPA issues graphic warning",1991,"InfoWorld",,,Scopus
"Paolo D.N.","Vendors come together to form CAAST",1991,"ComputerData",,,Scopus
"Hanson G.","Computer Users Pack a Keypunch in a High-Tech World of Crime",1991,"Insight",,,Scopus
"Benham H.C., Wagner J.L.","Software publishing and the economic impact of copying",1987,"International Conference on Information Systems",,,Scopus
"Carrol P.B.","On your honor: Software firms remove copy-protection devices",1986,"Wall Street Journal",,,Scopus
"O'Donoghue J.",[No title available],1986,"Mercy College Report on Computer Crime in Forbes 500 Companies: The Strategies of Containment",,,Scopus
"Wong K., Farquhar B.","Computer Fraud in the UK - The 1986 Picture",1986,"Computer Fraud & Security Bulletin",,,Scopus
