Authors,Title,Year,Source title,Link,Document Type,Source
"Tushman M.L., O'Reilly III C.A.","Ambidextrous organizations: Managing evolutionary and revolutionary change",1996,"California Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030517795&doi=10.2307%2f41165852&partnerID=40&md5=784ae9e5fbe34aa2378233610baac660",Article,Scopus
"Leonard-Barton D.",[No title available],1995,"Wellsprings of Knowledge: Building and Sustaining the Sources of Innovation",,,Scopus
"Benner M.J., Tushman M.L.","Exploitation, exploration, and process management: The productivity dilemma revisited",2003,"Academy of Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037391031&doi=10.5465%2fAMR.2003.9416096&partnerID=40&md5=a205569048194e69319d1dcc8e5db09c",Article,Scopus
"Andrews K.R.","The concept of corporate strategy",1971,"The Concept of Corporate Strategy",,,Scopus
"Winter S.G.","Understanding dynamic capabilities",2003,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141792319&doi=10.1002%2fsmj.318&partnerID=40&md5=dc7e5ca31f451d0891b51b901b9f7af3",Article,Scopus
"Baldwin C.Y., Clark K.B.",[No title available],2000,"Design Rules: The Power of Modularity",,,Scopus
"Davis F.D.","User acceptance of information technology: system characteristics, user perceptions and behavioral impacts",1993,"International Journal of Man-Machine Studies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949170577&doi=10.1006%2fimms.1993.1022&partnerID=40&md5=2aaca5395c5329106f870a89c0c68b14",Article,Scopus
"Walsham G.","Interpretive case studies in IS research: Nature and method",1995,"European Journal of Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974872728&doi=10.1057%2fejis.1995.9&partnerID=40&md5=68b28dc9a82475cc348cf63157188677",Article,Scopus
"Garvin D.A.","Building a learning organization.",1993,"Harvard business review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027630926&partnerID=40&md5=c77774f49eb24e1812524f2c64d6b202",Article,Scopus
"Baxter P., Jack S.","Qualitative case study methodology: Study design and implementation for novice researchers",2008,"The Qualitative Report",,,Scopus
"Porter M.E.","Strategy and the Internet.",2001,"Harvard business review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035289645&partnerID=40&md5=ca49945199d256e5c1c43994dd478458",Article,Scopus
"Delery J.E., Doty D.H.","Modes of theorizing in strategic human resource management: Tests of universalistic, contingency, and configurational performance predictions",1996,"Academy of Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030305470&doi=10.2307%2f256713&partnerID=40&md5=7f66e5d38d0ec739958445bcceb736f4",Article,Scopus
"DeSanctis G., Poole M.S.","Capturing the complexity in advanced technology use: Adaptive structuration theory",1994,"Organization Science",,,Scopus
"Wetzels M., Odekerken-Schröder G., Van Oppen C.","Using PLS path modeling for assessing hierarchical construct models: Guidelines and empirical illustration",2009,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60649096896&doi=10.2307%2f20650284&partnerID=40&md5=96c7ddd5ab8f7a65d4c3db7cd618a910",Article,Scopus
"Woodman R.W., Sawyer J.E., Griffin R.W.","Toward a theory of organizational creativity",1993,"Academy of Management Review",,,Scopus
"Mintzberg H., Waters J.A.","Of strategies, deliberate and emergent",1985,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989039149&doi=10.1002%2fsmj.4250060306&partnerID=40&md5=b3ce0f238a1272e9aa6c2c559f6e4fbf",Article,Scopus
"Davenport T.H.","Putting the enterprise into the enterprise system.",1998,"Harvard business review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032112063&partnerID=40&md5=b64bdf6d45fa9436b8fcfe7c1d5ad92d",Article,Scopus
"Gibson C.B., Birkinshaw J.","The antecedents, consequences, and mediating role of organizational ambidexterity",2004,"Academy of Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042530824&doi=10.2307%2f20159573&partnerID=40&md5=281339c06a74f0bddc7668056893480c",Article,Scopus
"Falk R.F., Miller N.B.",[No title available],1992,"A Primer for Soft Modeling",,,Scopus
"Bollen K., Lennox R.","Conventional Wisdom on Measurement: A Structural Equation Perspective",1991,"Psychological Bulletin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347973105&doi=10.1037%2f0033-2909.110.2.305&partnerID=40&md5=f08197b7e6149e54bdcf475d7766f116",Article,Scopus
"Pettigrew A.M.","Longitudinal field research on change: Theory and practice",1990,"Organization Science",,,Scopus
"Dess G.G., Beard D.W.","Dimensions of organizational task environments",1984,"Administrative Science Quarterly",,,Scopus
"Melville N., Kraemer K., Gurbaxani V.","Review: Information technology and organizational performance: An integrative model of it business value",2004,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744284230&doi=10.2307%2f25148636&partnerID=40&md5=6ae46fa03ab078b852424cbd2ba4cbd5",Review,Scopus
"Bain J.S.",[No title available],1956,"Barriers to New Competition",,,Scopus
"Christensen C.M.",[No title available],1997,"The Innovator's Dilemma",,,Scopus
"Lawrence P.R., Lorsch J.W.",[No title available],1967,"Organization and Environment: Managing Differentiation and Integration",,,Scopus
"Helfat C.E., Peteraf M.A.","The dynamic resource-based view: Capability lifecycles",2003,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141569060&doi=10.1002%2fsmj.332&partnerID=40&md5=980f83a764f743d76fcb5a8f96747628",Article,Scopus
"Zott C., Amit R., Massa L.","The business model: Recent developments and future research",2011,"Journal of Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958142685&doi=10.1177%2f0149206311406265&partnerID=40&md5=6ec4c9235c8ad5bbcb80e673fbfc5ec2",Review,Scopus
"Burt R.S.","The contingent value of social capital",1997,"Administrative Science Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031287589&doi=10.2307%2f2393923&partnerID=40&md5=af2b9ef69df3f00315d358a2a59d6c6e",Article,Scopus
"He Z.-L., Wong P.-K.","Exploration vs. exploitation: An empirical test of the ambidexterity hypothesis",2004,"Organization Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4344670037&doi=10.1287%2forsc.1040.0078&partnerID=40&md5=bd319a50d10b2810a5a4f205405b3098",Review,Scopus
"Grant R.M.",[No title available],1995,"Contemporary Strategy Analysis",,,Scopus
"Hammer M.","Reengineering work: Don't automate, obliterate",1990,"Harvard Business Review",,,Scopus
"Chesbrough H., Vanhaverbeke W., West J.",[No title available],2006,"Open Innovation: Researching a New Paradigm",,,Scopus
"Johns G.","The essential impact of context on organizational behavior",2006,"Academy of Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646423850&doi=10.5465%2fAMR.2006.20208687&partnerID=40&md5=781fdd5b4492a444629fffea92a1878d",Article,Scopus
"Motulsky H.J., Christopoulos A.",[No title available],2003,"Fitting Models to Biological Data Using Linear and Nonlinear Regression",,,Scopus
"Petter S., Straub D., Rai A.","Specifying formative constructs in information systems research",2007,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38549116762&doi=10.2307%2f25148814&partnerID=40&md5=318f3b1cded4e7fe068954d5d292e343",Article,Scopus
"Zachman J.A.","A framework for information systems architecture",1987,"IBM Systems Journal",,,Scopus
"Sambamurthy V., Bharadwaj A., Grover V.","Shaping agility through digital options: Reconceptualizing the role of information technology in contemporary firms",2003,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242575351&doi=10.2307%2f30036530&partnerID=40&md5=44337dd63a5a41511e30003cc58a2ad7",Article,Scopus
"Schatzki T.R., Knorr Cetina K., Von Savigny E.",[No title available],2001,"The Practice Turn in Contemporary Theory",,,Scopus
"Gregor S.","The nature of theory in Information Systems",2006,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846102423&doi=10.2307%2f25148742&partnerID=40&md5=bb076cac2784643be408ce3f1ab2baad",Article,Scopus
"Schwartz B.",[No title available],2004,"The Paradox of Choice: Why More Is Less",,,Scopus
"Kauffman S.A.",[No title available],1993,"The Origins of Order",,,Scopus
"Davenport T.H., Short J.E.","The new industrial engineering: Information technology and business process redesign",1990,"Sloan Management Review",,,Scopus
"Andersen P.W.","More is different",1972,"Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247953814&doi=10.1126%2fscience.177.4047.393&partnerID=40&md5=5b04e1330b4940d53353e27760850207",Article,Scopus
"Venkatraman N.","The concept of fit in strategy research: Toward verbal and statistical correspondence",1989,"Academy of Management Review",,,Scopus
"Wade M., Hulland J.","Review: The resource-based view and information systems research: Review, extension, and suggestions for future research",2004,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744223613&doi=10.2307%2f25148626&partnerID=40&md5=ee34dc080a09504fd4d9ed309b0a5867",Review,Scopus
"Holland J.H.",[No title available],1998,"Emergence: From Chaos to Order",,,Scopus
"Conner K.R., Prahalad C.K.","A Resource-based Theory of the Firm: Knowledge Versus Opportunism",1996,"Organization Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030491789&doi=10.1287%2forsc.7.5.477&partnerID=40&md5=41fd55d5a32027790c18b66c4e9aa5ea",Article,Scopus
"Brandenburger A.M., Nalebuff B.J.","Co-opetition",1996,"Co-opetition",,,Scopus
"Gupta A.K., Smith K.G., Shalley C.E.","The interplay between exploration and exploitation",2006,"Academy of Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749000352&doi=10.5465%2fAMJ.2006.22083026&partnerID=40&md5=ad3bbb0bb9c41fce1273794ea0cf94ae",Article,Scopus
"Orlikowski W.J., Iacono C.S.","Research Commentary: Desperately Seeking the ""IT"" in IT Research - A Call to Theorizing the IT Artifact",2001,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035611374&doi=10.1287%2fisre.12.2.121.9700&partnerID=40&md5=829ad7f926577f038677ef2086eeda1b",Article,Scopus
"Henderson J.C., Venkatraman N.","Strategic alignment: leveraging information technology for transforming organizations",1993,"IBM Systems Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027813283&doi=10.1147%2fsj.382.0472&partnerID=40&md5=f7e899d37cd618cef09a4bf74139a9e2",Article,Scopus
"Raiffa H.",[No title available],1968,"Decision Analysis: Introductory Lectures on Choices under Uncertainty",,,Scopus
"Orlikowski W.J., Baroudi J.J.","Studying information technology in organizations: Research approaches and assumptions",1991,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71549126429&doi=10.1287%2fisre.2.1.1&partnerID=40&md5=a413c865a2de878d0ce648b64abfdb01",Article,Scopus
"Malhotra N.K., Kim S.S., Patil A.","Common method variance in IS research: A comparison of alternative approaches and a reanalysis of past research",2006,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845547851&doi=10.1287%2fmnsc.1060.0597&partnerID=40&md5=3425eedc02b67a31db46cd3328234382",Article,Scopus
"Rumelt R.P.","Towards a strategic theory of the firm",1984,"Competitive Strategic Management",,,Scopus
"D'Aveni R.A.","Hypercompetition: Managing the dynamics of strategic maneuvering",1994,"Hypercompetition: Managing the Dynamics of Strategic Maneuvering",,,Scopus
"Anderson P., Tushman M.L.","Technological discontinuities and dominant designs: A cyclical model of technological change",1990,"Administrative Science Quarterly",,,Scopus
"Malone T.W., Yates J., Benjamin R.I.","Electronic markets and electronic hierarchies",1987,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023366168&doi=10.1145%2f214762.214766&partnerID=40&md5=8235296007483e2fccca6c5394b2d516",Article,Scopus
"Mintzberg H.","Patterns in strategy formation",1978,"Management Science",,,Scopus
"Straub D., Boudreau M.-C., Gefen D.","Validation guidelines for IS positivist research",2004,"Communications of the Association for Information Systems",,,Scopus
"Priem R.L., Butler J.E.","Is the resource-based ""view"" a useful perspective for strategic management research?",2001,"Academy of Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035529252&doi=10.5465%2fAMR.2001.4011928&partnerID=40&md5=b2cdf0c371bf1e49f1be20a23be7f55d",Review,Scopus
"Dougherty D.","Interpretive barriers to successful product innovation in large firms",1992,"Organization Science",,,Scopus
"Walsh J.P., Ungson G.R.","Organizational memory",1991,"Academy of Management Review",,,Scopus
"Hargadon A., Sutton R.I.","Technology brokering and innovation in a product development firm",1997,"Administrative Science Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031498046&doi=10.2307%2f2393655&partnerID=40&md5=b8047bd14d68e5650fcbaee061f15697",Article,Scopus
"Robins R.W., Hendin H.M., Trzesniewski K.H.","Measuring global self-esteem: Construct validation of a single-item measure and the Rosenberg Self-Esteem Scale",2001,"Personality and Social Psychology Bulletin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035587709&doi=10.1177%2f0146167201272002&partnerID=40&md5=0d6c71375122984d23232f12ffa34235",Article,Scopus
"Teece D.J.","Capturing value from knowledge assets: The new economy, markets for know-how, and intangible assets",1998,"California Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032388753&doi=10.2307%2f41165943&partnerID=40&md5=5cfaea2761150d85fb07e937833992a8",Article,Scopus
"Autio E., Sapienza H.J., Almeida J.G.","Effects of age at entry, knowledge intensity, and imitability on international growth",2000,"Academy of Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034340996&doi=10.2307%2f1556419&partnerID=40&md5=a7e3c1e9cf34cb35d95cba8e126e50ac",Article,Scopus
"Rockart J.F.","Chief executives define their own data needs.",1979,"Harvard Business Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018451997&partnerID=40&md5=441008564db99a7698ac0e3c5cafafd4",Article,Scopus
"Mahoney J.T., Pandian J.R.","The resource‐based view within the conversation of strategic management",1992,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989029859&doi=10.1002%2fsmj.4250130505&partnerID=40&md5=da39ed97f89c389cd7031e301381cc09",Article,Scopus
"Conner K.R.","A Historical Comparison of Resource-Based Theory and Five Schools of Thought Within Industrial Organization Economics: Do We Have a New Theory of the Firm?",1991,"Journal of Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970157680&doi=10.1177%2f014920639101700109&partnerID=40&md5=b39a20cebd59c48dd277a2c94b4fff6f",Article,Scopus
"Mintzberg H.","Power in and around organizations",1983,"Power in and Around Organizations",,,Scopus
"Straub D.W.","Validating instruments in MIS research",1989,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55249123249&doi=10.2307%2f248922&partnerID=40&md5=cff830bd97d23612b45c2c258cf1efa3",Article,Scopus
